Source_ID,Rupture_ID,Rup_Var_ID,Magnitude
232,447,151,7.55
232,454,161,7.45
232,447,62,7.55
232,456,51,7.65
232,426,16,7.45
232,392,2,7.35
232,456,219,7.65
232,453,66,7.65
232,423,5,7.45
232,431,116,7.45
232,457,96,7.75
232,446,90,7.55
232,451,48,7.65
232,430,94,7.45
232,449,4,7.65
232,440,105,7.55
232,457,12,7.75
232,450,127,7.65
232,424,130,7.45
232,445,0,7.55
232,442,93,7.55
232,429,77,7.45
232,457,148,7.75
232,434,54,7.55
232,403,31,7.35
232,404,88,7.35
232,459,89,7.95
232,459,249,7.95
232,444,56,7.55
232,449,180,7.65
232,457,212,7.75
232,450,60,7.65
232,459,233,7.95
232,438,33,7.55
232,453,63,7.65
232,446,112,7.55
232,458,130,7.85
232,459,203,7.95
232,459,15,7.95
232,452,187,7.65
232,450,3,7.65
232,442,58,7.55
232,457,103,7.75
232,458,25,7.85
232,449,182,7.65
232,441,116,7.55
232,438,65,7.55
232,442,46,7.55
232,442,8,7.55
232,437,49,7.55
232,446,136,7.55
232,438,46,7.55
232,444,158,7.55
232,458,199,7.85
232,457,230,7.75
232,449,119,7.65
232,426,109,7.45
232,457,162,7.75
232,453,183,7.65
232,444,46,7.55
232,450,192,7.65
232,453,149,7.65
232,452,176,7.65
232,399,0,7.35
232,442,112,7.55
232,446,60,7.55
232,426,47,7.45
232,450,194,7.65
232,456,132,7.65
232,457,222,7.75
232,402,62,7.35
232,449,73,7.65
232,459,42,7.95
232,453,30,7.65
232,459,152,7.95
232,458,222,7.85
232,451,185,7.65
232,425,14,7.45
232,447,117,7.55
232,456,2,7.65
232,440,67,7.55
232,424,127,7.45
232,459,213,7.95
232,456,191,7.65
232,459,79,7.95
232,445,3,7.55
232,446,121,7.55
232,458,152,7.85
232,457,179,7.75
232,458,227,7.85
232,458,219,7.85
232,398,4,7.35
232,457,234,7.75
232,446,63,7.55
232,441,29,7.55
232,457,141,7.75
232,457,92,7.75
232,457,226,7.75
232,452,185,7.65
232,459,27,7.95
232,457,23,7.75
232,443,139,7.55
232,418,60,7.45
232,458,82,7.85
232,458,89,7.85
232,448,185,7.65
232,443,45,7.55
232,451,153,7.65
232,446,11,7.55
232,459,103,7.95
232,402,66,7.35
232,442,0,7.55
232,396,3,7.35
232,434,12,7.55
232,456,129,7.65
232,450,176,7.65
232,451,128,7.65
232,457,137,7.75
232,447,3,7.55
232,449,34,7.65
232,459,143,7.95
232,458,35,7.85
232,457,229,7.75
232,451,121,7.65
232,440,9,7.55
232,450,136,7.65
232,403,94,7.35
232,459,85,7.95
232,436,123,7.55
232,450,191,7.65
232,456,28,7.65
232,459,162,7.95
232,429,89,7.45
232,401,71,7.35
232,459,236,7.95
232,452,123,7.65
232,437,26,7.55
232,458,210,7.85
232,441,152,7.55
232,450,183,7.65
232,448,184,7.65
232,459,153,7.95
232,394,91,7.35
232,428,50,7.45
232,427,7,7.45
232,459,69,7.95
232,369,2,7.25
232,446,8,7.55
232,424,112,7.45
232,427,11,7.45
232,457,84,7.75
232,445,104,7.55
232,450,173,7.65
232,458,163,7.85
232,448,122,7.65
232,458,67,7.85
232,456,193,7.65
232,459,214,7.95
232,450,24,7.65
232,458,150,7.85
232,449,116,7.65
232,457,219,7.75
232,443,123,7.55
232,447,107,7.55
232,458,146,7.85
232,448,144,7.65
232,424,56,7.45
232,449,189,7.65
232,443,110,7.55
232,455,30,7.55
232,368,7,7.25
232,439,154,7.55
232,446,54,7.55
232,458,86,7.85
232,459,25,7.95
232,458,212,7.85
232,447,121,7.55
232,459,215,7.95
232,426,128,7.45
232,444,36,7.55
232,369,3,7.25
232,450,88,7.65
232,443,21,7.55
232,459,171,7.95
232,459,163,7.95
232,453,151,7.65
232,432,63,7.55
232,457,30,7.75
232,444,95,7.55
232,439,28,7.55
232,449,77,7.65
232,448,4,7.65
232,395,31,7.35
232,430,129,7.45
232,451,1,7.65
232,450,120,7.65
232,450,187,7.65
232,428,39,7.45
232,458,198,7.85
232,399,58,7.35
232,394,89,7.35
232,449,184,7.65
232,428,42,7.45
232,450,58,7.65
232,449,130,7.65
232,451,10,7.65
232,459,92,7.95
232,437,56,7.55
232,426,129,7.45
232,459,112,7.95
232,448,71,7.65
232,446,166,7.55
232,459,211,7.95
232,457,15,7.75
232,449,11,7.65
232,457,107,7.75
232,428,78,7.45
232,450,114,7.65
232,459,94,7.95
232,457,65,7.75
232,447,72,7.55
232,453,209,7.65
232,447,22,7.55
232,449,191,7.65
232,428,113,7.45
232,435,52,7.55
232,455,96,7.55
232,428,135,7.45
232,429,88,7.45
232,428,116,7.45
232,436,10,7.55
232,442,9,7.55
232,456,24,7.65
232,450,175,7.65
232,452,203,7.65
232,429,2,7.45
232,452,191,7.65
232,443,168,7.55
232,452,85,7.65
232,456,72,7.65
232,444,75,7.55
232,444,142,7.55
232,423,53,7.45
232,458,92,7.85
232,451,223,7.65
232,453,115,7.65
232,458,90,7.85
232,440,68,7.55
232,446,33,7.55
232,456,69,7.65
232,427,41,7.45
232,451,85,7.65
232,418,65,7.45
232,452,159,7.65
232,443,124,7.55
232,436,112,7.55
232,459,201,7.95
232,447,2,7.55
232,439,34,7.55
232,393,29,7.35
232,457,42,7.75
232,458,173,7.85
232,451,209,7.65
232,446,145,7.55
232,427,21,7.45
232,436,96,7.55
232,398,91,7.35
232,458,94,7.85
232,426,54,7.45
232,459,109,7.95
232,394,28,7.35
232,457,130,7.75
232,458,1,7.85
232,447,7,7.55
232,452,134,7.65
232,448,97,7.65
232,457,14,7.75
232,448,65,7.65
232,459,177,7.95
232,441,56,7.55
232,441,45,7.55
232,423,88,7.45
232,456,37,7.65
232,422,9,7.45
232,459,232,7.95
232,327,27,7.15
232,442,54,7.55
232,453,91,7.65
232,418,14,7.45
232,453,81,7.65
232,402,96,7.35
232,424,16,7.45
232,441,153,7.55
232,459,166,7.95
232,446,4,7.55
232,458,78,7.85
232,453,28,7.65
232,328,5,7.15
232,405,94,7.35
232,451,74,7.65
232,457,2,7.75
232,450,62,7.65
232,454,225,7.45
232,449,17,7.65
232,457,102,7.75
232,458,139,7.85
232,418,125,7.45
232,451,130,7.65
232,428,16,7.45
232,374,72,7.25
232,400,28,7.35
232,452,11,7.65
232,442,136,7.55
232,459,97,7.95
232,446,92,7.55
232,444,91,7.55
232,446,19,7.55
232,448,31,7.65
232,459,107,7.95
232,459,190,7.95
232,453,88,7.65
232,446,66,7.55
232,442,75,7.55
232,448,115,7.65
232,448,136,7.65
232,451,76,7.65
232,451,114,7.65
232,455,148,7.55
232,401,85,7.35
232,458,13,7.85
232,449,23,7.65
232,405,30,7.35
232,429,11,7.45
232,449,122,7.65
232,457,136,7.75
232,421,16,7.45
232,458,27,7.85
232,459,20,7.95
232,452,15,7.65
232,457,192,7.75
232,453,199,7.65
232,457,129,7.75
232,431,122,7.45
232,450,198,7.65
232,441,11,7.55
232,458,242,7.85
232,421,60,7.45
232,456,232,7.65
232,453,100,7.65
232,424,13,7.45
232,447,11,7.55
232,456,227,7.65
232,442,108,7.55
232,451,126,7.65
232,446,15,7.55
232,423,111,7.45
232,425,99,7.45
232,451,69,7.65
232,405,61,7.35
232,421,15,7.45
232,448,181,7.65
232,425,54,7.45
232,365,67,7.25
232,443,94,7.55
232,452,95,7.65
232,459,87,7.95
232,457,133,7.75
232,438,155,7.55
232,459,196,7.95
232,458,205,7.85
232,457,4,7.75
232,446,152,7.55
232,459,133,7.95
232,435,27,7.55
232,449,194,7.65
232,458,148,7.85
232,457,63,7.75
232,446,72,7.55
232,425,3,7.45
232,429,57,7.45
232,458,239,7.85
232,459,16,7.95
232,422,11,7.45
232,435,117,7.55
232,457,45,7.75
232,442,12,7.55
232,396,65,7.35
232,458,79,7.85
232,457,207,7.75
232,428,92,7.45
232,457,35,7.75
232,429,86,7.45
232,459,136,7.95
232,459,65,7.95
232,458,48,7.85
232,459,148,7.95
232,426,43,7.45
232,448,152,7.65
232,459,13,7.95
232,450,124,7.65
232,448,19,7.65
232,447,30,7.55
232,459,208,7.95
232,454,11,7.45
232,458,26,7.85
232,456,20,7.65
232,457,105,7.75
232,439,33,7.55
232,445,73,7.55
232,443,66,7.55
232,447,143,7.55
232,458,196,7.85
232,457,134,7.75
232,450,123,7.65
232,437,17,7.55
232,457,152,7.75
232,452,196,7.65
232,395,94,7.35
232,457,104,7.75
232,449,176,7.65
232,442,110,7.55
232,451,154,7.65
232,434,148,7.55
232,453,194,7.65
232,425,53,7.45
232,369,25,7.25
232,449,128,7.65
232,402,99,7.35
232,457,48,7.75
232,444,123,7.55
232,449,164,7.65
232,438,19,7.55
232,446,137,7.55
232,368,3,7.25
232,441,138,7.55
232,427,9,7.45
232,444,2,7.55
232,449,76,7.65
232,449,148,7.65
232,447,57,7.55
232,448,149,7.65
232,456,228,7.65
232,455,97,7.55
232,442,144,7.55
232,453,19,7.65
232,370,53,7.25
232,458,208,7.85
232,445,107,7.55
232,402,40,7.35
232,448,191,7.65
232,446,65,7.55
232,439,59,7.55
232,444,6,7.55
232,400,11,7.35
232,426,59,7.45
232,452,141,7.65
232,442,168,7.55
232,459,159,7.95
232,443,17,7.55
232,448,218,7.65
232,404,90,7.35
232,459,174,7.95
232,451,7,7.65
232,453,125,7.65
232,449,104,7.65
232,399,94,7.35
232,458,16,7.85
232,449,211,7.65
232,429,129,7.45
232,403,56,7.35
232,434,146,7.55
232,451,42,7.65
232,441,13,7.55
232,449,195,7.65
232,367,22,7.25
232,446,104,7.55
232,457,38,7.75
232,458,103,7.85
232,422,112,7.45
232,447,54,7.55
232,398,64,7.35
232,459,39,7.95
232,451,79,7.65
232,399,62,7.35
232,440,110,7.55
232,427,40,7.45
232,449,175,7.65
232,455,74,7.55
232,459,158,7.95
232,426,61,7.45
232,401,94,7.35
232,446,21,7.55
232,459,41,7.95
232,429,46,7.45
232,452,197,7.65
232,447,85,7.55
232,429,74,7.45
232,426,73,7.45
232,444,26,7.55
232,442,71,7.55
232,453,61,7.65
232,428,48,7.45
232,447,70,7.55
232,458,131,7.85
232,458,120,7.85
232,458,168,7.85
232,457,221,7.75
232,404,40,7.35
232,444,49,7.55
232,427,117,7.45
232,459,40,7.95
232,459,6,7.95
232,458,238,7.85
232,458,127,7.85
232,459,12,7.95
232,458,223,7.85
232,449,66,7.65
232,458,217,7.85
232,456,209,7.65
232,447,93,7.55
232,448,23,7.65
232,427,84,7.45
232,445,106,7.55
232,456,149,7.65
232,453,132,7.65
232,452,71,7.65
232,421,124,7.45
232,459,98,7.95
232,458,142,7.85
232,458,161,7.85
232,441,112,7.55
232,374,71,7.25
232,458,18,7.85
232,458,0,7.85
232,445,92,7.55
232,448,172,7.65
232,451,62,7.65
232,427,42,7.45
232,430,79,7.45
232,459,130,7.95
232,331,36,7.15
232,399,104,7.35
232,426,15,7.45
232,459,175,7.95
232,453,139,7.65
232,458,197,7.85
232,452,3,7.65
232,444,145,7.55
232,441,60,7.55
232,457,142,7.75
232,427,87,7.45
232,457,211,7.75
232,459,113,7.95
232,451,97,7.65
232,453,77,7.65
232,439,20,7.55
232,431,57,7.45
232,450,72,7.65
232,459,23,7.95
232,445,65,7.55
232,456,8,7.65
232,458,11,7.85
232,443,109,7.55
232,441,135,7.55
232,450,74,7.65
232,451,129,7.65
232,458,34,7.85
232,459,81,7.95
232,444,29,7.55
232,404,57,7.35
232,458,143,7.85
232,449,133,7.65
232,448,72,7.65
232,430,112,7.45
232,453,188,7.65
232,458,160,7.85
232,373,23,7.25
232,444,153,7.55
232,425,1,7.45
232,458,245,7.85
232,457,131,7.75
232,456,170,7.65
232,440,101,7.55
232,458,46,7.85
232,445,97,7.55
232,458,235,7.85
232,437,75,7.55
232,459,46,7.95
232,444,28,7.55
232,437,173,7.55
232,458,149,7.85
232,459,237,7.95
232,389,36,7.35
232,452,18,7.65
232,442,45,7.55
232,453,7,7.65
232,445,29,7.55
232,447,67,7.55
232,452,74,7.65
232,428,81,7.45
232,459,235,7.95
232,458,134,7.85
232,447,51,7.55
232,444,124,7.55
232,457,216,7.75
232,456,141,7.65
232,458,15,7.85
232,453,138,7.65
232,459,54,7.95
232,450,90,7.65
232,457,214,7.75
232,456,29,7.65
232,450,63,7.65
232,458,104,7.85
232,437,53,7.55
232,400,66,7.35
232,453,47,7.65
232,457,194,7.75
232,449,127,7.65
232,451,90,7.65
232,452,195,7.65
232,426,62,7.45
232,418,114,7.45
232,458,40,7.85
232,452,224,7.65
232,450,209,7.65
232,427,56,7.45
232,404,92,7.35
232,404,104,7.35
232,449,136,7.65
232,431,50,7.45
232,449,201,7.65
232,459,83,7.95
232,427,19,7.45
232,459,227,7.95
232,447,156,7.55
232,450,154,7.65
232,459,82,7.95
232,447,109,7.55
232,445,56,7.55
232,443,122,7.55
232,399,93,7.35
232,443,147,7.55
232,405,32,7.35
232,451,189,7.65
232,403,32,7.35
232,449,20,7.65
232,457,215,7.75
232,459,10,7.95
232,438,51,7.55
232,456,77,7.65
232,429,1,7.45
232,457,82,7.75
232,444,93,7.55
232,447,102,7.55
232,447,137,7.55
232,447,48,7.55
232,444,47,7.55
232,369,30,7.25
232,449,19,7.65
232,458,155,7.85
232,442,26,7.55
232,448,26,7.65
232,457,233,7.75
232,448,76,7.65
232,456,94,7.65
232,457,151,7.75
232,449,45,7.65
232,442,100,7.55
232,427,99,7.45
232,428,43,7.45
232,445,62,7.55
232,458,44,7.85
232,426,53,7.45
232,426,75,7.45
232,428,108,7.45
232,448,207,7.65
232,458,153,7.85
232,449,32,7.65
232,443,111,7.55
232,454,94,7.45
232,450,93,7.65
232,444,70,7.55
232,456,210,7.65
232,458,63,7.85
232,459,194,7.95
232,457,244,7.75
232,458,52,7.85
232,455,93,7.55
232,457,9,7.75
232,457,70,7.75
232,452,186,7.65
232,446,114,7.55
232,448,171,7.65
232,449,177,7.65
232,450,65,7.65
232,443,22,7.55
232,456,78,7.65
232,452,143,7.65
232,457,50,7.75
242,27,14,7.15
242,27,33,7.15
242,29,31,7.35
242,22,5,7.05
242,27,18,7.15
242,21,17,6.95
242,22,2,7.05
242,29,39,7.35
242,26,21,7.05
242,25,34,6.95
242,28,8,7.25
242,28,43,7.25
242,27,24,7.15
242,22,0,7.05
242,27,36,7.15
242,27,12,7.15
242,27,27,7.15
242,27,28,7.15
242,26,13,7.05
242,22,19,7.05
242,22,41,7.05
242,29,27,7.35
242,29,21,7.35
242,18,28,6.85
242,29,42,7.35
242,26,9,7.05
242,14,10,6.75
242,27,9,7.15
242,27,7,7.15
242,27,39,7.15
242,27,10,7.15
242,28,11,7.25
242,15,19,6.75
242,25,3,6.95
242,29,26,7.35
242,26,19,7.05
242,27,34,7.15
242,29,41,7.35
242,22,40,7.05
242,28,20,7.25
242,26,28,7.05
242,29,17,7.35
242,21,33,6.95
242,29,13,7.35
242,22,4,7.05
242,25,35,6.95
242,28,22,7.25
242,28,42,7.25
242,26,5,7.05
242,27,32,7.15
242,20,31,6.95
242,27,22,7.15
242,29,18,7.35
242,29,44,7.35
242,27,40,7.15
242,22,43,7.05
242,20,21,6.95
242,15,11,6.75
242,28,29,7.25
242,28,30,7.25
242,21,9,6.95
242,28,2,7.25
242,22,27,7.05
242,19,25,6.85
242,26,16,7.05
242,15,8,6.75
242,25,1,6.95
242,27,0,7.15
242,29,2,7.35
242,29,16,7.35
242,21,31,6.95
242,29,30,7.35
242,29,38,7.35
242,29,24,7.35
242,28,26,7.25
242,14,23,6.75
242,29,34,7.35
242,26,44,7.05
242,22,25,7.05
242,28,28,7.25
242,21,7,6.95
242,28,41,7.25
242,26,30,7.05
242,28,25,7.25
242,29,8,7.35
242,29,11,7.35
242,26,33,7.05
242,28,4,7.25
242,26,31,7.05
242,21,10,6.95
242,15,21,6.75
242,26,0,7.05
242,19,12,6.85
242,19,29,6.85
242,20,17,6.95
242,29,9,7.35
242,27,43,7.15
242,28,14,7.25
242,22,30,7.05
242,29,32,7.35
242,19,22,6.85
242,28,33,7.25
242,21,20,6.95
242,29,4,7.35
242,27,21,7.15
242,20,18,6.95
242,22,13,7.05
242,22,3,7.05
242,22,16,7.05
242,26,40,7.05
242,26,15,7.05
242,29,37,7.35
242,19,8,6.85
242,18,15,6.85
242,29,6,7.35
242,15,20,6.75
242,29,3,7.35
242,22,37,7.05
242,28,24,7.25
242,26,35,7.05
242,27,5,7.15
242,28,37,7.25
242,26,39,7.05
242,5,10,6.55
242,29,33,7.35
242,27,44,7.15
242,18,29,6.85
242,20,29,6.95
242,21,19,6.95
242,28,19,7.25
242,27,3,7.15
242,28,3,7.25
242,27,11,7.15
242,28,38,7.25
242,27,23,7.15
242,29,40,7.35
242,26,27,7.05
242,22,44,7.05
242,19,27,6.85
242,14,12,6.75
242,29,29,7.35
242,26,20,7.05
242,27,25,7.15
242,26,3,7.05
242,29,15,7.35
242,29,25,7.35
242,29,1,7.35
242,21,28,6.95
242,28,40,7.25
242,28,39,7.25
242,28,34,7.25
242,27,19,7.15
242,19,18,6.85
242,22,31,7.05
242,26,4,7.05
242,28,15,7.25
242,19,24,6.85
242,22,15,7.05
242,22,9,7.05
242,22,33,7.05
242,15,22,6.75
242,14,17,6.75
242,24,44,6.85
242,28,1,7.25
242,29,35,7.35
242,27,1,7.15
242,28,44,7.25
242,25,29,6.95
242,22,28,7.05
242,27,42,7.15
242,27,16,7.15
242,29,20,7.35
242,25,42,6.95
242,29,14,7.35
242,22,23,7.05
242,28,27,7.25
242,28,5,7.25
242,5,15,6.55
242,15,14,6.75
242,20,2,6.95
242,28,18,7.25
242,20,15,6.95
242,29,10,7.35
242,28,23,7.25
242,28,35,7.25
242,27,15,7.15
242,19,19,6.85
242,28,9,7.25
242,26,25,7.05
242,27,41,7.15
242,21,8,6.95
242,20,10,6.95
242,27,30,7.15
242,22,21,7.05
242,22,26,7.05
242,29,0,7.35
242,27,4,7.15
242,28,12,7.25
242,28,10,7.25
242,27,35,7.15
242,26,34,7.05
242,24,19,6.85
242,25,21,6.95
242,20,30,6.95
242,26,41,7.05
242,21,18,6.95
242,24,22,6.85
242,29,12,7.35
242,28,13,7.25
242,29,19,7.35
242,27,2,7.15
242,29,7,7.35
242,28,21,7.25
242,29,23,7.35
242,18,9,6.85
242,27,26,7.15
242,26,37,7.05
242,25,26,6.95
242,26,43,7.05
242,29,43,7.35
242,26,42,7.05
242,27,29,7.15
242,21,25,6.95
242,29,5,7.35
242,28,31,7.25
242,19,28,6.85
242,28,7,7.25
242,22,35,7.05
242,18,21,6.85
242,29,36,7.35
242,25,28,6.95
242,27,8,7.15
242,22,39,7.05
242,27,17,7.15
242,29,28,7.35
242,15,23,6.75
242,29,22,7.35
242,20,22,6.95
242,27,38,7.15
242,28,32,7.25
242,22,42,7.05
242,26,2,7.05
242,27,31,7.15
242,13,11,6.75
242,28,16,7.25
242,22,20,7.05
242,28,6,7.25
242,25,36,6.95
242,20,26,6.95
242,22,34,7.05
242,26,23,7.05
242,26,26,7.05
242,28,36,7.25
242,28,0,7.25
242,27,20,7.15
244,10,10,7.05
244,11,16,7.15
244,11,13,7.15
244,4,7,6.95
244,10,7,7.05
244,8,9,6.85
244,9,6,6.95
244,2,10,6.75
244,4,18,6.95
244,11,30,7.15
244,10,29,7.05
244,12,11,7.25
244,8,6,6.85
244,7,30,6.75
244,11,0,7.15
244,8,23,6.85
244,3,17,6.85
244,9,11,6.95
244,9,30,6.95
244,9,4,6.95
244,0,13,6.55
244,10,30,7.05
244,11,23,7.15
244,11,27,7.15
244,10,21,7.05
244,9,28,6.95
244,9,22,6.95
244,10,15,7.05
244,9,2,6.95
244,10,12,7.05
244,10,23,7.05
244,12,27,7.25
244,12,2,7.25
244,10,24,7.05
244,8,11,6.85
244,11,3,7.15
244,3,15,6.85
244,3,10,6.85
244,4,4,6.95
244,8,31,6.85
244,11,22,7.15
244,1,8,6.65
244,11,31,7.15
244,12,12,7.25
244,0,10,6.55
244,3,12,6.85
244,9,20,6.95
244,12,30,7.25
244,9,24,6.95
244,8,16,6.85
244,12,1,7.25
244,12,21,7.25
244,12,31,7.25
244,12,19,7.25
244,7,23,6.75
244,11,12,7.15
244,4,23,6.95
244,4,19,6.95
244,3,11,6.85
244,3,22,6.85
244,3,19,6.85
244,11,5,7.15
244,12,23,7.25
244,11,29,7.15
244,12,28,7.25
244,11,15,7.15
244,12,17,7.25
244,11,7,7.15
244,4,15,6.95
244,9,9,6.95
244,8,25,6.85
244,3,20,6.85
244,8,24,6.85
244,10,20,7.05
244,10,14,7.05
244,9,13,6.95
244,11,8,7.15
244,10,1,7.05
244,9,8,6.95
244,8,22,6.85
244,11,10,7.15
244,11,24,7.15
244,11,18,7.15
244,10,2,7.05
244,10,6,7.05
244,3,5,6.85
244,3,7,6.85
244,12,16,7.25
244,1,15,6.65
244,7,29,6.75
244,10,18,7.05
244,12,0,7.25
244,8,26,6.85
244,9,21,6.95
244,12,18,7.25
244,11,2,7.15
244,11,11,7.15
244,12,8,7.25
244,12,15,7.25
244,10,11,7.05
244,11,17,7.15
244,9,25,6.95
244,3,6,6.85
244,12,5,7.25
244,3,18,6.85
244,3,13,6.85
244,10,13,7.05
244,11,28,7.15
244,9,14,6.95
244,9,29,6.95
244,2,15,6.75
244,9,26,6.95
244,10,17,7.05
244,1,13,6.65
244,11,26,7.15
244,11,1,7.15
244,9,18,6.95
244,9,27,6.95
244,4,13,6.95
244,8,27,6.85
244,8,29,6.85
244,8,21,6.85
244,9,12,6.95
244,3,9,6.85
244,4,21,6.95
244,7,20,6.75
244,1,7,6.65
244,1,6,6.65
244,2,14,6.75
244,7,31,6.75
244,4,10,6.95
244,10,27,7.05
244,11,20,7.15
244,10,5,7.05
244,10,16,7.05
244,9,23,6.95
244,11,19,7.15
244,4,17,6.95
244,9,16,6.95
244,10,25,7.05
244,3,21,6.85
244,4,6,6.95
244,3,14,6.85
244,10,31,7.05
244,4,14,6.95
244,9,10,6.95
244,12,26,7.25
244,8,28,6.85
244,10,8,7.05
244,10,19,7.05
244,12,3,7.25
244,7,15,6.75
244,11,14,7.15
244,12,13,7.25
244,11,25,7.15
244,12,7,7.25
244,4,22,6.95
244,11,4,7.15
244,12,22,7.25
244,9,17,6.95
244,1,10,6.65
244,11,21,7.15
244,4,1,6.95
244,4,20,6.95
244,10,28,7.05
244,12,20,7.25
244,8,14,6.85
244,12,24,7.25
244,3,4,6.85
244,2,16,6.75
244,3,8,6.85
244,4,12,6.95
244,4,11,6.95
244,12,29,7.25
244,9,19,6.95
244,12,9,7.25
244,2,12,6.75
244,4,16,6.95
244,10,9,7.05
244,9,15,6.95
244,2,11,6.75
244,12,10,7.25
244,10,26,7.05
244,3,16,6.85
244,11,9,7.15
244,4,8,6.95
244,9,3,6.95
244,3,23,6.85
244,8,30,6.85
244,4,0,6.95
244,9,31,6.95
244,8,17,6.85
244,1,14,6.65
244,12,25,7.25
244,10,22,7.05
244,12,6,7.25
244,7,5,6.75
244,12,4,7.25
244,10,0,7.05
244,7,25,6.75
244,12,14,7.25
245,9,16,6.85
245,10,18,6.95
245,10,16,6.95
245,10,10,6.95
245,10,5,6.95
245,9,15,6.85
245,10,6,6.95
245,10,15,6.95
245,10,2,6.95
245,9,6,6.85
245,9,3,6.85
245,10,0,6.95
245,10,12,6.95
245,9,18,6.85
245,10,4,6.95
